GEOID,NAME,year,total_pop,white_nh,black_nh,native_nh,asian_nh,nhpi_nh,other_nh,two_plus_nh,hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,pct_poc,median_income,median_home_value,housing_units_total,owner_occupied,renter_occupied,homeownership_rate,renter_rate
06075016801,"Census Tract 168.01, San Francisco County, California",2020,4087,2313,173,0,768,0,0,273,560,0.5659407878639588,0.04232933692194764,0.18791289454367507,0.1370198189380964,0.43405921213604115,157313,1102100,1967,417,1550,0.211997966446365,0.788002033553635
06075016802,"Census Tract 168.02, San Francisco County, California",2020,3774,1727,349,37,837,0,0,285,539,0.45760466348701645,0.09247482776894542,0.2217806041335453,0.1428192898781134,0.5423953365129836,89318,1065400,2032,341,1691,0.16781496062992127,0.8321850393700787
06075016900,"Census Tract 169, San Francisco County, California",2020,3134,2101,55,45,464,7,7,153,302,0.6703892788768347,0.017549457562220806,0.14805360561582642,0.09636247606892151,0.32961072112316525,130781,1342400,1571,524,1047,0.33354551241247615,0.6664544875875239
06075017000,"Census Tract 170, San Francisco County, California",2020,4323,3195,83,0,594,0,0,263,188,0.7390700902151284,0.01919962988665279,0.13740458015267176,0.0434883182974786,0.2609299097848716,213668,1497100,2195,1146,1049,0.5220956719817768,0.47790432801822325
06075017101,"Census Tract 171.01, San Francisco County, California",2020,4117,3167,111,0,521,0,0,228,90,0.7692494534855477,0.026961379645372846,0.12654845761476805,0.021860578090842846,0.23075054651445226,173250,1824400,1747,659,1088,0.3772180881511162,0.6227819118488838
06075017102,"Census Tract 171.02, San Francisco County, California",2020,3893,2654,70,2,334,0,36,190,607,0.6817364500385307,0.017980991523246854,0.08579501669663499,0.15592088363729772,0.3182635499614693,150602,1463400,1603,550,1053,0.3431066749844042,0.6568933250155957
06075017602,"Census Tract 176.02, San Francisco County, California",2020,3499,832,772,0,1648,0,0,73,174,0.23778222349242642,0.22063446699056874,0.4709917119176908,0.04972849385538725,0.7622177765075736,55714,NA,1758,32,1726,0.01820250284414107,0.981797497155859
06075017603,"Census Tract 176.03, San Francisco County, California",2020,4684,1292,387,0,2071,0,0,203,731,0.27583262169086253,0.08262169086251067,0.44214346712211783,0.15606319385140904,0.7241673783091375,80613,596900,2403,240,2163,0.09987515605493133,0.9001248439450686
06075017604,"Census Tract 176.04, San Francisco County, California",2020,2710,712,444,0,693,85,48,69,659,0.26273062730627306,0.16383763837638377,0.25571955719557193,0.24317343173431735,0.7372693726937269,106597,NA,1828,110,1718,0.060175054704595186,0.9398249452954048
06075017700,"Census Tract 177, San Francisco County, California",2020,1877,687,34,7,397,0,0,80,672,0.366009589770911,0.018114011720831113,0.21150772509323387,0.35801811401172084,0.633990410229089,151406,972800,761,162,599,0.21287779237844942,0.7871222076215506
06075017801,"Census Tract 178.01, San Francisco County, California",2020,3895,853,98,0,2471,0,0,159,314,0.2189987163029525,0.0251604621309371,0.634403080872914,0.08061617458279846,0.7810012836970475,28634,905700,2471,614,1857,0.24848239579117767,0.7515176042088223
06075017803,"Census Tract 178.03, San Francisco County, California",2020,2458,799,0,0,866,72,0,216,505,0.3250610252237592,0,0.35231895850284783,0.20545158665581773,0.6749389747762409,53790,2000001,968,172,796,0.17768595041322313,0.8223140495867769
06075017804,"Census Tract 178.04, San Francisco County, California",2020,4382,1352,203,7,1899,10,12,129,770,0.3085349155636696,0.0463258785942492,0.43336376083979916,0.1757188498402556,0.6914650844363304,130980,893600,1974,677,1297,0.34295845997973656,0.6570415400202634
06075017903,"Census Tract 179.03, San Francisco County, California",2020,3184,1007,683,28,241,96,114,232,783,0.3162688442211055,0.21451005025125627,0.07569095477386935,0.24591708542713567,0.6837311557788945,59211,NA,646,0,646,0,1
06075018000,"Census Tract 180, San Francisco County, California",2020,3504,1320,361,24,856,16,10,190,727,0.3767123287671233,0.10302511415525115,0.24429223744292236,0.2074771689497717,0.6232876712328768,160469,983900,1386,465,921,0.3354978354978355,0.6645021645021645
06075020101,"Census Tract 201.01, San Francisco County, California",2020,3314,1184,311,33,494,0,43,101,1148,0.35727217863608934,0.09384429692214846,0.14906457453228728,0.3464091732045866,0.6427278213639107,93344,845800,1625,340,1285,0.20923076923076922,0.7907692307692308
06075020102,"Census Tract 201.02, San Francisco County, California",2020,2860,1214,253,0,723,0,0,91,579,0.4244755244755245,0.08846153846153847,0.2527972027972028,0.20244755244755244,0.5755244755244755,114375,953800,1445,181,1264,0.12525951557093426,0.8747404844290657
06075020201,"Census Tract 202.01, San Francisco County, California",2020,2197,934,69,14,417,0,37,87,639,0.4251251706873009,0.03140646335912608,0.189804278561675,0.29085116067364586,0.5748748293126991,112610,1356500,1177,185,992,0.15717926932880205,0.842820730671198
06075020202,"Census Tract 202.02, San Francisco County, California",2020,4201,2179,211,13,477,38,10,488,785,0.5186860271363961,0.05022613663413473,0.11354439419185908,0.18686027136396097,0.4813139728636039,114647,1136800,2111,332,1779,0.15727143533870203,0.842728564661298
06075020300,"Census Tract 203, San Francisco County, California",2020,3651,2449,130,0,472,0,21,179,400,0.670775130101342,0.035606683100520405,0.12927964941112025,0.10955902492467817,0.32922486989865796,162059,923000,2130,780,1350,0.36619718309859156,0.6338028169014085
06075020401,"Census Tract 204.01, San Francisco County, California",2020,3308,2330,91,0,380,0,0,215,292,0.7043530834340992,0.02750906892382104,0.11487303506650544,0.08827085852478839,0.2956469165659008,180557,1386000,1557,791,766,0.5080282594733462,0.4919717405266538
06075020402,"Census Tract 204.02, San Francisco County, California",2020,4498,2769,85,0,653,0,57,279,655,0.615606936416185,0.01889728768341485,0.14517563361494,0.14562027567807914,0.384393063583815,134219,1177900,2455,757,1698,0.3083503054989817,0.6916496945010183
06075020500,"Census Tract 205, San Francisco County, California",2020,3051,2414,57,0,325,0,0,91,164,0.7912159947558177,0.018682399213372666,0.10652245165519501,0.05375286791215995,0.20878400524418228,196406,1763900,1295,520,775,0.4015444015444015,0.5984555984555985
06075020601,"Census Tract 206.01, San Francisco County, California",2020,3050,2121,117,0,306,0,0,114,392,0.6954098360655737,0.03836065573770492,0.10032786885245902,0.12852459016393442,0.3045901639344263,145000,1528800,1454,528,926,0.3631361760660248,0.6368638239339752
06075020602,"Census Tract 206.02, San Francisco County, California",2020,2621,1934,113,0,228,69,0,118,159,0.73788630293781,0.04311331552842427,0.08698969858832507,0.06066386875238459,0.26211369706219,180486,1588800,1289,627,662,0.4864235841737781,0.5135764158262219
06075020701,"Census Tract 207.01, San Francisco County, California",2020,2912,1603,86,0,360,0,0,432,431,0.5504807692307693,0.029532967032967032,0.12362637362637363,0.14800824175824176,0.4495192307692307,219375,1400000,1329,514,815,0.3867569601203913,0.6132430398796087
06075020702,"Census Tract 207.02, San Francisco County, California",2020,2355,1260,27,0,202,0,12,71,783,0.535031847133758,0.011464968152866241,0.08577494692144373,0.332484076433121,0.46496815286624205,131987,1131400,1132,185,947,0.16342756183745583,0.8365724381625441
06075020801,"Census Tract 208.01, San Francisco County, California",2020,3719,1239,186,11,480,0,9,124,1670,0.33315407367571925,0.05001344447432105,0.12906695348211886,0.44904544232320515,0.6668459263242807,96979,1171900,1509,118,1391,0.0781974817760106,0.9218025182239894
06075020802,"Census Tract 208.02, San Francisco County, California",2020,2675,1073,95,42,695,0,0,120,650,0.4011214953271028,0.03551401869158879,0.25981308411214954,0.24299065420560748,0.5988785046728973,122463,1104400,1175,252,923,0.214468085106383,0.7855319148936171
06075020900,"Census Tract 209, San Francisco County, California",2020,4546,1742,115,0,624,0,9,211,1845,0.38319401671799386,0.025296964364276288,0.1372635283765948,0.40585129784425866,0.6168059832820061,130500,1136100,1754,296,1458,0.16875712656784492,0.8312428734321551
06075021000,"Census Tract 210, San Francisco County, California",2020,4303,2721,87,0,647,0,18,290,540,0.6323495235881943,0.020218452242621428,0.15036021380432257,0.1254938415059261,0.3676504764118057,142417,2000001,1943,641,1302,0.3299022130725682,0.6700977869274318
06075021100,"Census Tract 211, San Francisco County, California",2020,3941,2704,12,0,531,0,40,234,420,0.6861202740421213,0.0030449124587668104,0.13473737630043137,0.10657193605683836,0.3138797259578787,191950,2000001,1943,933,1010,0.4801852804940813,0.5198147195059187
06075021200,"Census Tract 212, San Francisco County, California",2020,3079,2100,42,1,303,0,6,354,273,0.6820396232543033,0.013640792465086067,0.09840857421240662,0.08866515102305944,0.31796037674569666,178681,1696200,1477,804,673,0.5443466486120515,0.45565335138794855
06075021300,"Census Tract 213, San Francisco County, California",2020,2673,1759,136,0,319,0,0,220,239,0.658062102506547,0.0508791619902731,0.11934156378600823,0.08941264496820052,0.34193789749345305,161133,1622300,1210,611,599,0.5049586776859504,0.49504132231404957
06075021400,"Census Tract 214, San Francisco County, California",2020,3633,2476,11,0,627,20,35,158,306,0.6815304156344619,0.0030278007156619873,0.17258464079273328,0.08422791081750619,0.31846958436553807,184219,1537900,1737,697,1040,0.4012665515256189,0.5987334484743811
06075021500,"Census Tract 215, San Francisco County, California",2020,5325,3217,141,15,876,0,163,248,665,0.604131455399061,0.02647887323943662,0.1645070422535211,0.12488262910798122,0.395868544600939,225129,1676600,2365,1142,1223,0.4828752642706131,0.5171247357293869
06075021600,"Census Tract 216, San Francisco County, California",2020,3977,2208,47,0,741,0,0,499,482,0.5551923560472718,0.011817953231078702,0.18632134774955997,0.12119688207191351,0.4448076439527282,188482,1281300,1989,1184,805,0.5952740070387129,0.4047259929612871
06075021700,"Census Tract 217, San Francisco County, California",2020,4509,2479,478,0,856,0,27,399,270,0.5497893102683522,0.10601020181858505,0.18984253714792637,0.059880239520958084,0.4502106897316478,141364,1420700,1822,1262,560,0.6926454445664105,0.30735455543358947
06075021800,"Census Tract 218, San Francisco County, California",2020,4145,2548,74,0,408,0,14,278,823,0.6147165259348613,0.01785283474065139,0.09843184559710494,0.1985524728588661,0.38528347406513874,184720,1531000,1773,963,810,0.5431472081218274,0.45685279187817257
06075022600,"Census Tract 226, San Francisco County, California",2020,3328,1841,124,0,830,0,6,284,243,0.5531850961538461,0.037259615384615384,0.24939903846153846,0.07301682692307693,0.44681490384615385,218114,1115400,1721,510,1211,0.2963393375944218,0.7036606624055781
06075022702,"Census Tract 227.02, San Francisco County, California",2020,2200,1361,45,0,368,0,38,125,263,0.6186363636363637,0.020454545454545454,0.16727272727272727,0.11954545454545455,0.38136363636363635,212439,1432000,1002,440,562,0.43912175648702595,0.5608782435129741
06075022704,"Census Tract 227.04, San Francisco County, California",2020,3421,2001,22,0,774,0,0,391,233,0.5849166910260157,0.006430868167202572,0.22624963460976322,0.06810874013446361,0.41508330897398427,235139,1318400,1505,962,543,0.639202657807309,0.36079734219269105
06075022801,"Census Tract 228.01, San Francisco County, California",2020,5672,2174,599,0,779,11,35,181,1893,0.38328631875881525,0.1056064880112835,0.13734132581100142,0.3337447108603667,0.6167136812411848,159722,1137100,1780,704,1076,0.3955056179775281,0.604494382022472
06085500400,"Census Tract 5004, Santa Clara County, California",2020,2712,962,153,11,426,0,6,190,964,0.3547197640117994,0.05641592920353982,0.1570796460176991,0.3554572271386431,0.6452802359882006,98769,1240900,1049,355,694,0.33841754051477596,0.661582459485224
06085500500,"Census Tract 5005, Santa Clara County, California",2020,5732,3360,164,34,904,0,0,249,1021,0.5861828332170272,0.028611304954640614,0.15771109560362875,0.17812281926029308,0.41381716678297276,126995,1104900,2213,1557,656,0.7035698147311342,0.2964301852688658
06085500600,"Census Tract 5006, Santa Clara County, California",2020,5713,2621,313,23,1235,0,55,382,1084,0.45877822510064764,0.054787327148608435,0.21617363906879047,0.18974269210572378,0.5412217748993524,132256,1102200,2274,834,1440,0.36675461741424803,0.633245382585752
06085500800,"Census Tract 5008, Santa Clara County, California",2020,4482,1629,365,0,896,0,46,208,1338,0.3634538152610442,0.08143685854529228,0.1999107541276216,0.29852744310575635,0.6365461847389557,117981,728700,2276,591,1685,0.2596660808435852,0.7403339191564148
06085500901,"Census Tract 5009.01, Santa Clara County, California",2020,4326,1142,247,0,2083,0,18,131,705,0.26398520573277856,0.057096625057790104,0.4815071659731854,0.16296809986130376,0.7360147942672215,95903,784200,2165,447,1718,0.20646651270207853,0.7935334872979215
06085500902,"Census Tract 5009.02, Santa Clara County, California",2020,5064,1177,308,2,1559,52,57,192,1717,0.23242496050552922,0.060821484992101105,0.30785939968404424,0.3390600315955766,0.7675750394944708,40341,NA,533,7,526,0.013133208255159476,0.9868667917448405
06085501000,"Census Tract 5010, Santa Clara County, California",2020,5156,1335,581,0,1002,23,39,283,1893,0.2589216446858029,0.11268425135764158,0.1943366951124903,0.36714507370054306,0.7410783553141971,40429,835800,2453,244,2209,0.09947003668976763,0.9005299633102324
06085501101,"Census Tract 5011.01, Santa Clara County, California",2020,4329,1178,134,0,1456,23,0,147,1391,0.2721182721182721,0.030954030954030955,0.33633633633633636,0.3213213213213213,0.7278817278817279,95658,777200,1854,449,1405,0.24217907227615965,0.7578209277238404
06085501102,"Census Tract 5011.02, Santa Clara County, California",2020,4465,1133,16,0,279,0,0,179,2858,0.25375139977603584,0.0035834266517357225,0.06248600223964166,0.6400895856662934,0.7462486002239641,112790,814800,1301,851,450,0.6541122213681784,0.3458877786318217
06085501200,"Census Tract 5012, Santa Clara County, California",2020,4099,1374,104,30,404,0,19,93,2075,0.33520370822151746,0.02537204196145401,0.09856062454257136,0.506221029519395,0.6647962917784825,93426,799600,1338,557,781,0.4162929745889387,0.5837070254110612
06085501300,"Census Tract 5013, Santa Clara County, California",2020,4093,1906,240,0,867,12,0,210,858,0.46567310041534327,0.058636696799413635,0.21182506718788174,0.20962619105790373,0.5343268995846567,130885,1114300,1098,558,540,0.5081967213114754,0.4918032786885246
06085501401,"Census Tract 5014.01, Santa Clara County, California",2020,2793,334,148,0,408,25,0,57,1821,0.11958467597565342,0.052989616899391336,0.1460794844253491,0.6519871106337272,0.8804153240243466,54907,578400,966,311,655,0.3219461697722567,0.6780538302277432
06085501402,"Census Tract 5014.02, Santa Clara County, California",2020,3161,733,22,0,227,17,0,18,2144,0.23188864283454602,0.006959822840873141,0.07181271749446377,0.6782663714014552,0.768111357165454,88417,737600,819,327,492,0.3992673992673993,0.6007326007326007
06085501501,"Census Tract 5015.01, Santa Clara County, California",2020,4335,260,212,0,1359,0,0,202,2302,0.05997693194925029,0.0489042675893887,0.3134948096885813,0.5310265282583622,0.9400230680507498,65288,466700,1360,620,740,0.45588235294117646,0.5441176470588235
06085501502,"Census Tract 5015.02, Santa Clara County, California",2020,4578,745,39,0,642,0,0,164,2988,0.16273481869812145,0.00851900393184797,0.1402359108781127,0.6526867627785059,0.8372651813018785,61087,781400,1282,685,597,0.5343213728549142,0.4656786271450858
06085501601,"Census Tract 5016.01, Santa Clara County, California",2020,4181,987,64,0,613,32,55,275,2155,0.23606792633341306,0.01530734274097106,0.14661564219086343,0.5154269313561349,0.7639320736665869,82770,836800,1316,296,1020,0.22492401215805471,0.7750759878419453
06085501602,"Census Tract 5016.02, Santa Clara County, California",2020,3792,748,116,44,595,0,0,68,2221,0.19725738396624473,0.03059071729957806,0.15690928270042195,0.5857067510548524,0.8027426160337553,55550,872700,1214,147,1067,0.12108731466227347,0.8789126853377265
06085501700,"Census Tract 5017, Santa Clara County, California",2020,4831,670,41,0,150,6,206,82,3676,0.13868764231008074,0.008486855723452702,0.031049472158973298,0.7609190643759056,0.8613123576899193,64500,766100,1356,304,1052,0.22418879056047197,0.775811209439528
06085501800,"Census Tract 5018, Santa Clara County, California",2020,4934,1945,86,59,412,0,16,124,2292,0.39420348601540334,0.017430077016619375,0.08350222942845562,0.46453182002432103,0.6057965139845967,118203,930800,1861,991,870,0.5325094035464804,0.4674905964535196
06085501901,"Census Tract 5019.01, Santa Clara County, California",2020,2196,1059,55,0,518,0,0,142,422,0.4822404371584699,0.025045537340619307,0.23588342440801457,0.19216757741347906,0.5177595628415301,150577,795900,976,520,456,0.5327868852459017,0.4672131147540984
06085501902,"Census Tract 5019.02, Santa Clara County, California",2020,3236,999,50,0,901,0,0,116,1170,0.30871446229913474,0.015451174289245983,0.2784301606922126,0.361557478368356,0.6912855377008653,118246,757700,1598,277,1321,0.17334167709637047,0.8266583229036295
06085502001,"Census Tract 5020.01, Santa Clara County, California",2020,5089,1627,22,8,835,32,141,258,2166,0.31970917665553156,0.004323049715071723,0.1640793869129495,0.4256238946747888,0.6802908233444684,102198,902800,1867,782,1085,0.41885377611140867,0.5811462238885913
06085502002,"Census Tract 5020.02, Santa Clara County, California",2020,5963,1418,100,0,344,0,0,78,4023,0.23779976521884957,0.01677008217340265,0.05768908267650511,0.6746604058359886,0.7622002347811504,84125,867900,1781,503,1278,0.2824256035934868,0.7175743964065132
06085502101,"Census Tract 5021.01, Santa Clara County, California",2020,5309,2473,193,26,1232,161,21,342,861,0.4658127707666227,0.036353362215106426,0.23205876812959125,0.16217743454511208,0.5341872292333774,112500,851300,2084,1314,770,0.6305182341650671,0.3694817658349328
06085502103,"Census Tract 5021.03, Santa Clara County, California",2020,4675,1132,605,0,661,0,0,145,2132,0.24213903743315507,0.12941176470588237,0.1413903743315508,0.4560427807486631,0.7578609625668449,68304,1002300,1665,316,1349,0.1897897897897898,0.8102102102102102
06085502104,"Census Tract 5021.04, Santa Clara County, California",2020,2408,1016,49,0,226,62,20,104,931,0.4219269102990033,0.020348837209302327,0.09385382059800665,0.3866279069767442,0.5780730897009967,99009,868700,949,355,594,0.37407797681770283,0.6259220231822972
06085502202,"Census Tract 5022.02, Santa Clara County, California",2020,2802,1653,144,0,411,0,0,77,517,0.5899357601713062,0.05139186295503212,0.14668094218415417,0.18451106352605282,0.4100642398286938,101071,893500,1346,747,599,0.5549777117384844,0.4450222882615156
06085502203,"Census Tract 5022.03, Santa Clara County, California",2020,4214,1863,151,0,1064,0,15,270,851,0.44209776934029427,0.03583293782629331,0.25249169435215946,0.20194589463692453,0.5579022306597057,117941,812000,1788,525,1263,0.2936241610738255,0.7063758389261745
06085502204,"Census Tract 5022.04, Santa Clara County, California",2020,3438,976,257,0,699,0,0,172,1334,0.28388598022105876,0.07475276323443862,0.20331588132635253,0.38801628853984876,0.7161140197789413,63933,NA,1285,0,1285,0,1
06085502301,"Census Tract 5023.01, Santa Clara County, California",2020,3384,2210,93,0,259,14,30,164,614,0.6530732860520094,0.0274822695035461,0.07653664302600473,0.1814420803782506,0.3469267139479906,148274,1602500,1345,827,518,0.6148698884758365,0.38513011152416354
06085502302,"Census Tract 5023.02, Santa Clara County, California",2020,3524,1501,62,0,263,0,0,73,1625,0.42593643586833146,0.017593643586833144,0.0746311010215664,0.4611237230419977,0.5740635641316685,104777,1496400,1351,445,906,0.32938564026646927,0.6706143597335307
06085502400,"Census Tract 5024, Santa Clara County, California",2020,7048,4780,46,0,710,0,0,317,1195,0.6782065834279228,0.0065266742338251985,0.1007377979568672,0.1695516458569807,0.32179341657207716,132398,1298500,2768,2018,750,0.7290462427745664,0.2709537572254335
06085502500,"Census Tract 5025, Santa Clara County, California",2020,6760,3796,199,0,676,0,50,438,1601,0.5615384615384615,0.029437869822485207,0.1,0.23683431952662723,0.43846153846153846,181563,1434400,2443,2029,414,0.8305362259516987,0.16946377404830126
06085502601,"Census Tract 5026.01, Santa Clara County, California",2020,3281,1860,10,0,280,2,0,126,1003,0.5669003352636391,0.003047851264858275,0.0853398354160317,0.30569948186528495,0.43309966473636086,122405,1340100,1346,838,508,0.6225854383358098,0.3774145616641902
06085502603,"Census Tract 5026.03, Santa Clara County, California",2020,2858,1809,15,5,325,0,0,174,530,0.6329601119664101,0.005248425472358292,0.11371588523442967,0.185444366689993,0.3670398880335899,164375,1446200,977,643,334,0.6581371545547595,0.34186284544524054
06085502604,"Census Tract 5026.04, Santa Clara County, California",2020,4109,2440,162,76,672,0,0,115,644,0.5938184473107813,0.039425651009978094,0.1635434412265758,0.1567291311754685,0.40618155268921874,96917,595400,2010,475,1535,0.236318407960199,0.763681592039801
06085502701,"Census Tract 5027.01, Santa Clara County, California",2020,5665,2292,294,56,1358,10,13,402,1240,0.40458958517210947,0.051897616946160637,0.23971756398940866,0.21888790820829657,0.5954104148278905,120667,1150300,2028,1074,954,0.5295857988165681,0.47041420118343197
06085502703,"Census Tract 5027.03, Santa Clara County, California",2020,3811,1557,64,0,1316,162,0,280,432,0.40855418525321435,0.01679349252164786,0.34531618997638414,0.11335607452112306,0.5914458147467856,136964,1075700,1612,922,690,0.5719602977667494,0.4280397022332506
06085502704,"Census Tract 5027.04, Santa Clara County, California",2020,4042,1922,184,0,1159,0,6,350,421,0.47550717466600695,0.045522018802572985,0.2867392380009896,0.1041563582384958,0.5244928253339931,175603,1211900,1480,1002,478,0.677027027027027,0.32297297297297295
06085502800,"Census Tract 5028, Santa Clara County, California",2020,4442,2265,34,0,904,13,0,351,875,0.509905447996398,0.00765420981539847,0.2035119315623593,0.1969833408374606,0.49009455200360197,155385,1211200,1380,1080,300,0.782608695652174,0.21739130434782608
06085502901,"Census Tract 5029.01, Santa Clara County, California",2020,6210,3574,71,65,1182,0,2,198,1118,0.5755233494363929,0.011433172302737521,0.19033816425120773,0.18003220611916265,0.42447665056360706,134464,1123800,2212,1267,945,0.5727848101265823,0.4272151898734177
06085502902,"Census Tract 5029.02, Santa Clara County, California",2020,9023,5686,51,0,1803,0,0,170,1313,0.6301673501052865,0.005652222099080129,0.1998226753851269,0.1455170120802394,0.36983264989471354,155000,1203400,3100,2592,508,0.8361290322580646,0.1638709677419355
06085502903,"Census Tract 5029.03, Santa Clara County, California",2020,5220,3117,11,21,878,0,23,321,849,0.5971264367816091,0.00210727969348659,0.1681992337164751,0.16264367816091954,0.40287356321839085,184615,1259300,1910,1606,304,0.8408376963350785,0.15916230366492146
06001421200,"Census Tract 4212, Alameda County, California",2020,3690,2438,34,4,701,0,24,398,91,0.6607046070460705,0.00921409214092141,0.18997289972899728,0.024661246612466124,0.3392953929539295,198576,1487600,1429,1342,87,0.9391182645206438,0.06088173547935619
06001421300,"Census Tract 4213, Alameda County, California",2020,4070,3150,58,6,388,4,5,337,122,0.773955773955774,0.01425061425061425,0.09533169533169533,0.029975429975429974,0.22604422604422603,152679,1149400,1729,1321,408,0.7640254482359745,0.23597455176402546
06001421400,"Census Tract 4214, Alameda County, California",2020,1661,1309,28,7,113,4,21,66,113,0.7880794701986755,0.016857314870559904,0.06803130644190247,0.06803130644190247,0.21192052980132448,180625,1405900,637,578,59,0.9073783359497645,0.09262166405023547
06001421500,"Census Tract 4215, Alameda County, California",2020,3820,3072,123,0,395,11,19,52,148,0.8041884816753927,0.032198952879581154,0.10340314136125654,0.0387434554973822,0.1958115183246073,190484,1191800,1566,1264,302,0.8071519795657727,0.19284802043422733
06001421600,"Census Tract 4216, Alameda County, California",2020,3728,2672,108,0,456,27,0,357,108,0.7167381974248928,0.028969957081545063,0.1223175965665236,0.028969957081545063,0.28326180257510725,186563,1151100,1504,1198,306,0.7965425531914894,0.20345744680851063
06001421700,"Census Tract 4217, Alameda County, California",2020,3734,2625,24,0,717,0,0,101,267,0.7029994643813605,0.006427423674343867,0.19201928227102302,0.07150508837707552,0.2970005356186395,89931,990200,1728,724,1004,0.41898148148148145,0.5810185185185185
06001421800,"Census Tract 4218, Alameda County, California",2020,2232,1604,31,2,296,0,4,200,95,0.7186379928315412,0.013888888888888888,0.13261648745519714,0.04256272401433692,0.2813620071684588,151393,1066000,918,617,301,0.6721132897603486,0.32788671023965144
06001421900,"Census Tract 4219, Alameda County, California",2020,4312,2384,463,0,721,0,40,352,352,0.5528756957328386,0.1073747680890538,0.1672077922077922,0.08163265306122448,0.44712430426716143,115583,910100,1700,984,716,0.5788235294117647,0.4211764705882353
06001422000,"Census Tract 4220, Alameda County, California",2020,2157,1291,143,0,294,0,30,204,195,0.598516458043579,0.06629578117756142,0.13630041724617525,0.09040333796940195,0.401483541956421,125218,841200,1041,221,820,0.21229586935638808,0.7877041306436119
06001422100,"Census Tract 4221, Alameda County, California",2020,3280,1665,394,28,416,0,9,167,601,0.5076219512195121,0.12012195121951219,0.12682926829268293,0.18323170731707317,0.49237804878048785,98083,797300,1279,643,636,0.5027365129007036,0.49726348709929635
06001422200,"Census Tract 4222, Alameda County, California",2020,3202,1894,151,0,405,0,0,304,448,0.5915053091817614,0.047158026233603996,0.12648344784509682,0.13991255465334165,0.40849469081823864,93432,906300,1431,702,729,0.49056603773584906,0.5094339622641509
06001422300,"Census Tract 4223, Alameda County, California",2020,3608,2070,160,5,725,0,0,285,363,0.5737250554323725,0.04434589800443459,0.20094235033259422,0.10060975609756098,0.4262749445676275,83214,1050900,1652,667,985,0.40375302663438256,0.5962469733656174
06001422400,"Census Tract 4224, Alameda County, California",2020,4578,1732,53,0,1891,0,16,188,698,0.3783311489733508,0.011577107907383137,0.4130624726955002,0.15246832678025338,0.6216688510266493,62184,930800,1936,289,1647,0.14927685950413222,0.8507231404958677
06001422500,"Census Tract 4225, Alameda County, California",2020,4638,2063,169,24,1518,25,0,254,585,0.4448037947391117,0.0364381198792583,0.32729624838292365,0.1261319534282018,0.5551962052608883,52917,1022400,1656,404,1252,0.24396135265700483,0.7560386473429952
06001422700,"Census Tract 4227, Alameda County, California",2020,4975,1956,161,54,1644,12,0,345,803,0.3931658291457286,0.032361809045226134,0.33045226130653266,0.1614070351758794,0.6068341708542714,48125,1159100,1005,172,833,0.17114427860696518,0.8288557213930349
06001422800,"Census Tract 4228, Alameda County, California",2020,9229,2472,368,11,4271,69,2,497,1539,0.2678513381731499,0.039874309242604836,0.4627803662368621,0.16675696175100227,0.7321486618268501,20579,NA,1345,26,1319,0.019330855018587362,0.9806691449814127
06001422901,"Census Tract 4229.01, Alameda County, California",2020,2627,947,25,0,1371,106,0,59,119,0.36048724781119146,0.00951655881233346,0.5218880852683669,0.04529881994670727,0.6395127521888085,44933,NA,985,18,967,0.018274111675126905,0.9817258883248731
06001422902,"Census Tract 4229.02, Alameda County, California",2020,3019,1069,471,0,865,12,207,271,124,0.3540907585293143,0.1560119244783041,0.2865187148062272,0.041073203047366676,0.6459092414706857,31012,NA,1413,12,1401,0.008492569002123142,0.9915074309978769
06001423000,"Census Tract 4230, Alameda County, California",2020,4932,2950,214,6,1299,0,0,112,351,0.5981346309813463,0.04339010543390105,0.26338199513381993,0.07116788321167883,0.40186536901865366,81549,985700,1979,734,1245,0.3708943911066195,0.6291056088933805
06001423100,"Census Tract 4231, Alameda County, California",2020,4317,1917,1125,0,583,41,3,299,349,0.4440583738707436,0.26059763724808893,0.1350474866805652,0.08084317813296271,0.5559416261292565,69057,952500,2011,679,1332,0.3376429636996519,0.662357036300348
06001423200,"Census Tract 4232, Alameda County, California",2020,2945,980,700,0,196,72,0,159,838,0.33276740237691,0.23769100169779286,0.06655348047538201,0.28455008488964345,0.66723259762309,77063,970500,1123,341,782,0.30365093499554763,0.6963490650044524
06001423300,"Census Tract 4233, Alameda County, California",2020,3521,1717,890,4,177,0,2,281,450,0.48764555523998865,0.25276909968758876,0.05026980971314968,0.12780460096563476,0.5123544447600114,85156,919600,1427,883,544,0.6187806587245971,0.38121934127540297
06001423400,"Census Tract 4234, Alameda County, California",2020,5503,2553,810,0,706,0,0,655,779,0.4639287661275668,0.14719244048700708,0.1282936580047247,0.1415591495547883,0.5360712338724332,73862,899600,2127,746,1381,0.35072872590503057,0.6492712740949694
06001423500,"Census Tract 4235, Alameda County, California",2020,3484,1687,585,3,427,6,19,170,587,0.48421354764638347,0.16791044776119404,0.12256027554535018,0.16848450057405281,0.5157864523536165,71352,953900,1444,471,973,0.32617728531855955,0.6738227146814404
06001423601,"Census Tract 4236.01, Alameda County, California",2020,2697,2007,116,0,267,0,25,153,129,0.7441601779755284,0.043010752688172046,0.09899888765294772,0.047830923248053395,0.25583982202447164,119674,1101700,1184,556,628,0.46959459459459457,0.5304054054054054
